"adm4_pcode","adm4_en","adm3_en","adm2_en","adm1_en","year","date","uuid.x","freq.x","atm_count","atm_nearest","bank_count","bank_nearest","college_count","college_nearest","community_centre_count","community_centre_nearest","convenience_count","convenience_nearest","fire_station_count","fire_station_nearest","kindergarten_count","kindergarten_nearest","lighthouse_count","lighthouse_nearest","market_place_count","market_place_nearest","park_count","park_nearest","police_count","police_nearest","school_count","school_nearest","shelter_count","shelter_nearest","supermarket_count","supermarket_nearest","telephone_count","telephone_nearest","town_hall_count","town_hall_nearest","university_count","university_nearest","uuid.y","freq.y","clinic_count","clinic_nearest","dentist_count","dentist_nearest","doctors_count","doctors_nearest","hospital_count","hospital_nearest","optician_count","optician_nearest","pharmacy_count","pharmacy_nearest","uuid.x.1","freq.x.1","drinking_water_count","drinking_water_nearest","water_mill_count","water_mill_nearest","water_tower_count","water_tower_nearest","water_works_count","water_works_nearest","water_well_count","water_well_nearest","sanitary_dump_station_count","sanitary_dump_station_nearest","toilet_count","toilet_nearest","recycling_count","waste_basket_count","waste_basket_nearest","wastewater_plant_count","wastewater_plant_nearest","waste_transfer_station_count","waste_transfer_station_nearest","uuid.y.1","freq.y.1","poi_count","uuid","freq","osm_wetland_nearest","osm_reservoir_nearest","osm_water_nearest","osm_riverbank_nearest","osm_dock_nearest","osm_river_nearest","osm_stream_nearest","osm_canal_nearest","osm_drain_nearest","tave_avg","tmin_avg","tmax_avg","heat_index_avg","no2_avg","co_avg","so2_avg","o3_avg","pm10_avg","pm25_avg","brgy_healthcenter_pop_reached_pct_5min","brgy_healthcenter_pop_reached_pct_15min","brgy_healthcenter_pop_reached_pct_30min","hospital_pop_reached_pct_5min","hospital_pop_reached_pct_15min","hospital_pop_reached_pct_30min","rhu_pop_reached_pct_5min","rhu_pop_reached_pct_15min","rhu_pop_reached_pct_30min"
"PH015518028","Salapingao","Dagupan City","Pangasinan","Region I","2022",2022-01-01,"OSMPA001D37","Y",0,1798.43080823061,0,1793.2679588614,0,1711.78163671004,0,10000,0,971.652221538271,0,2669.29953134343,0,10000,0,10000,0,4341.79406986575,0,1447.96530932863,0,3720.70820824052,17,0,0,10000,0,956.270835041962,0,10000,0,3716.73190539347,0,2461.79485178403,"OSMPH001D37","Y",0,10000,0,1274.23171281297,0,1979.44966781804,0,1080.42559776826,0,2030.70829132014,0,1500.65256454104,"OSMPS001C08","Y",0,10000,0,10000,0,10000,0,10000,0,2180.66275043835,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001D37","Y",17,"OSMWB0019C8","Y",2222.39293309006,10000,0,0,10000,0,2172.8096403666,1730.26438165902,2825.27795557714,27.9765479452055,25.5446301369863,31.2177260273973,31.1852054794521,3.35085164835165,0.0854708791208791,1.34642857142857,35.3763461538462,27.6175274725275,19.2774450549451,100,100,100,0,0,0,0,0,0
"PH015518029","Salisay","Dagupan City","Pangasinan","Region I","2022",2022-01-01,"OSMPA001DCA","Y",0,2703.73565325015,0,2568.37177076697,0,1998.6585318915,0,10000,0,1021.32884853125,0,2063.46463474435,0,10000,0,10000,0,2724.14209918197,0,3513.34800133962,0,429.393149898108,6,0,0,10000,0,2462.77023886478,0,10000,0,426.395754092294,0,1798.89737781941,"OSMPH001DCA","Y",0,10000,0,2880.12469815419,0,3055.27652710165,0,1785.36820522306,0,3506.41242724416,0,2521.24004630087,"OSMPS001B83","Y",0,10000,0,10000,0,10000,0,10000,0,2883.91184547891,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001DCA","Y",6,"OSMWB001A5B","Y",4421.16252487987,10000,54.8357327991348,512.630646886406,10000,0,99.6496233086696,0,2570.30074411134,27.4985205479452,24.5299178082192,31.301397260274,30.2864657534247,3.34840659340659,0.0855989010989011,1.34653846153846,35.2948901098901,27.5826373626374,19.2532417582418,67.47,100,100,0,100,100,0,96.54,100
"PH015518030","Tambac","Dagupan City","Pangasinan","Region I","2022",2022-01-01,"OSMPA001DC5","Y",0,606.008566432372,0,707.074502295405,0,303.933672660215,0,10000,1,0,0,385.048219880075,0,10000,0,10000,0,1469.35859807423,0,517.396135270269,0,745.198565072387,5,0,0,10000,0,527.857322316537,0,10000,0,749.937887891406,0,154.338179640991,"OSMPH001DC5","Y",0,10000,0,625.897604459469,0,785.171367131325,0,191.518771831413,0,1480.8697960661,0,672.145873716321,"OSMPS001B8F","Y",0,10000,0,10000,0,10000,0,10000,0,745.117097876063,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001DC5","Y",9,"OSMWB001A56","Y",2566.17629777708,10000,0,0,10000,0,0,0,978.217637599122,27.9765479452055,25.5446301369863,31.2177260273973,31.1852054794521,3.34145604395604,0.0856983516483516,1.34137362637363,35.4017582417582,27.5481868131868,19.2284065934066,75.89,100,100,89.51,100,100,0,100,100
"PH015518031","Tapuac","Dagupan City","Pangasinan","Region I","2022",2022-01-01,"OSMPA001B79","Y",0,525.205611526471,4,0,0,1294.6753745694,0,10000,11,0,0,931.181252342002,0,10000,0,10000,0,1928.83481191157,0,2514.55132286303,0,981.016719649004,57,0,0,10000,0,385.246173409615,0,10000,0,977.276220758654,0,164.94088415073,"OSMPH001B79","Y",0,10000,1,0,1,0,3,0,0,542.553194577337,4,0,"OSMPS001DBA","Y",0,10000,0,10000,0,10000,0,10000,0,1312.9925405547,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001B79","Y",144,"OSMWB00180A","Y",0,10000,0,0,10000,0,105.478349037396,149.7975798028,761.117734430695,27.9765479452055,25.5446301369863,31.2177260273973,31.1852054794521,3.34126373626374,0.0857335164835165,1.33703296703297,35.3981043956044,27.5522252747253,19.2309615384615,98.69,100,100,100,100,100,5.77,100,100
"PH015518032","Tebeng","Dagupan City","Pangasinan","Region I","2022",2022-01-01,"OSMPA001D34","Y",0,1217.21754808154,0,957.448152411985,0,794.467402694277,0,10000,0,526.757880380374,0,803.409731527221,0,10000,0,10000,0,656.237827904162,0,2678.66651259454,0,1029.97672740464,0,110.623349217427,0,10000,0,850.885736584821,0,10000,0,652.503735472316,0,702.349395975628,"OSMPH001D34","Y",0,10000,0,1445.89927035237,0,1532.00521108564,0,647.705242625754,0,1997.80877475308,0,911.634567556352,"OSMPS001C05","Y",0,10000,0,10000,0,10000,0,10000,0,1522.8266920007,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001D34","Y",1,"OSMWB0019C5","Y",2828.09232709147,10000,0,0,10000,0,1657.70916591925,46.9230120816289,885.761704332274,27.9765479452055,25.5446301369863,31.2177260273973,31.1852054794521,3.33983516483516,0.0857357142857143,1.33692307692308,35.3678571428571,27.5704120879121,19.2434615384615,95.46,100,100,51.79,100,100,0,100,100
"PH034919001","Aulo","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C91","Y",0,6945.32828062273,0,10000,0,10000,0,4060.30376196655,2,0,0,10000,0,10000,0,10000,0,10000,0,10000,0,5843.97694019006,16,0,0,5248.75406242309,0,10000,0,10000,0,2804.0002351414,0,3994.8732991401,"OSMPH001C91","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ED3","Y",0,10000,0,10000,0,5682.12088927923,0,1943.02231489122,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C91","Y",19,"OSMWB001922","Y",10000,10000,0,2551.66930496961,10000,0,0,8153.72117624447,10000,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.25241758241758,0.0803788461538461,1.05178571428571,35.0122802197802,42.2217307692308,29.3923351648352,0,8.45,76.15,0,0,0,0,0,43.45
"PH034919003","Bo. Militar (Fort Magsaysay)","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C8E","Y",1,0,0,10000,0,10000,0,10000,0,1315.17413787401,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,26,0,0,71.9684371966732,0,10000,0,10000,0,3299.06758784855,0,10000,"OSMPH001C8E","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ED0","Y",0,10000,0,10000,2,0,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C8E","Y",32,"OSMWB00191F","Y",10000,10000,0,2872.25110530648,10000,0,0,7604.58020692853,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.25302197802198,0.0803741758241758,1.05173076923077,35.0023901098901,42.2326923076923,29.4018956043956,0,0,0,0,0,0,0,0,0
"PH034919004","Ganaderia","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C8F","Y",0,10000,0,10000,0,10000,0,2641.77746487628,0,1921.60016087444,0,10000,0,10000,0,10000,0,10000,0,10000,0,4764.29741885961,0,14.7385470160184,0,10000,0,10000,0,10000,0,2034.83841020171,0,2813.29447041347,"OSMPH001C8F","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ED1","Y",0,10000,0,10000,0,10000,0,139.916991555631,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C8F","Y",0,"OSMWB001920","Y",10000,10000,1276.99482655154,705.760014176505,10000,766.550688494763,0,7207.74686435067,10000,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.24535714285714,0.0804151098901099,1.05153846153846,34.9550824175824,42.2003296703297,29.3775,0,100,100,0,0,0,0,0,100
"PH034919005","Maligaya","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001DCC","Y",0,4252.86344248147,0,10000,0,10000,0,8072.66897028299,0,91.3940907783854,0,10000,0,10000,0,10000,0,10000,0,10000,0,9374.86963160327,13,0,0,2373.92099716395,0,10000,0,10000,0,94.3350081691228,0,7839.0312466402,"OSMPH001DCC","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001B89","Y",0,10000,0,10000,0,3043.04492180086,0,6178.23915972163,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001DCC","Y",13,"OSMWB001A5D","Y",10000,10000,167.170694944205,6826.34334554422,10000,0,0,9529.25129041961,10000,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.23601648351648,0.080456043956044,1.05134615384615,34.9370879120879,42.1782692307692,29.3599175824176,0,0,6.42,0,0,0,0,0,0
"PH034919006","Manacnac","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C8B","Y",0,10000,0,10000,0,10000,0,4007.91275206332,0,1157.35391174345,0,10000,0,10000,0,10000,0,10000,0,10000,0,6219.02794970635,0,1026.08919990946,0,9326.11655142816,0,10000,0,10000,0,3743.20222719962,0,4406.73824478286,"OSMPH001C8B","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ECD","Y",0,10000,0,10000,0,9448.35703325238,0,1583.11828776069,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C8B","Y",1,"OSMWB00191C","Y",10000,8834.78233185645,0,663.927159692152,10000,0,0,7207.25338973631,9834.41634661805,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.23516483516484,0.0804491758241758,1.05123626373626,34.9209615384615,42.1969505494505,29.371510989011,0,46.22,92.87,0,0,0,0,0,84.32
"PH034919007","Mapait","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001DCB","Y",0,8723.24811966744,0,10000,0,10000,0,4788.15424758553,0,670.93035655296,0,10000,0,10000,0,10000,0,10000,0,10000,0,6070.63252421988,7,0,0,6893.68486553787,0,10000,0,10000,0,3172.06855642346,0,4575.21075447555,"OSMPH001DCB","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001B88","Y",0,10000,0,10000,0,7518.77545148023,0,3221.93431428542,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001DCB","Y",8,"OSMWB001A5C","Y",10000,10000,0,3604.3940246177,10000,0,0,6816.09312856242,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.23401098901099,0.080432967032967,1.05120879120879,34.9165934065934,42.1884065934066,29.3659065934066,0,0,36.24,0,0,0,0,0,19.02
"PH034919008","Marcos Village","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001E5B","Y",0,10000,0,10000,0,10000,0,1968.01917786164,0,7114.56223640431,0,10000,0,10000,0,10000,0,10000,0,10000,0,2.98417446358253,9,0,0,10000,0,10000,0,10000,0,287.411654159664,0,1767.23478455939,"OSMPH001E5B","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001D2B","Y",0,10000,0,10000,0,10000,0,4823.23770870831,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001E5B","Y",11,"OSMWB001AEC","Y",10000,10000,0,0,10000,0,702.061306695179,938.110519930649,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.23184065934066,0.0804505494505495,1.05118131868132,34.892032967033,42.1842032967033,29.3625274725275,5.62,85.78,97.36,0,0,0,77.7,85.58,96.18
"PH034919010","Malate (Pob.)","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001B7D","Y",0,10000,0,10000,0,10000,0,2262.02409112349,0,2783.77651214886,0,10000,0,10000,0,10000,0,10000,0,10000,0,4481.27020881082,9,0,0,10000,0,10000,0,10000,0,2539.14794789941,0,2617.82892117798,"OSMPH001B7D","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001DBE","Y",0,10000,0,10000,0,10000,1,0,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001B7D","Y",11,"OSMWB00180E","Y",10000,8351.89709943664,1689.79061982199,0,10000,0,0,5875.63517477365,9325.63051702476,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.23027472527473,0.0804593406593407,1.0510989010989,34.8489835164835,42.1576098901099,29.3449450549451,0,74.4,95.31,0,0,0,0,0,92.14
"PH034919011","Sapang Buho","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001D39","Y",0,10000,0,10000,0,10000,0,3753.84232028024,0,7898.00709310698,0,10000,0,10000,0,10000,0,10000,0,10000,0,1566.96517561465,8,0,0,10000,0,10000,0,10000,0,468.683509998799,0,3231.61531271543,"OSMPH001D39","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001C0A","Y",0,10000,0,10000,0,10000,0,6313.84285523678,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001D39","Y",10,"OSMWB0019CA","Y",10000,10000,704.406863247088,0,10000,0,0,2978.94619758948,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.23129120879121,0.0805027472527473,1.05107142857143,34.8534340659341,42.1590384615385,29.3464285714286,0,97.47,100,0,0,0,85.84,99.81,100
"PH034919012","Singalat","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001E5A","Y",0,10000,0,10000,0,10000,1,0,0,4100.18369604509,0,10000,0,10000,0,10000,0,10000,0,10000,1,0,8,0,0,10000,0,10000,0,10000,0,1040.32062324259,0,35.5972168641915,"OSMPH001E5A","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001D2A","Y",0,10000,0,10000,0,10000,0,1464.66275183075,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001E5A","Y",17,"OSMWB001AEB","Y",10000,9893.05690389295,0,0,10000,0,0,2741.86699846493,10000,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.23337912087912,0.0805445054945055,1.05096153846154,34.8162362637363,42.1722252747253,29.3565934065934,43.61,94.83,100,0,0,0,3.8,81.1,98.94
"PH034919013","Atate","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001D3A","Y",0,10000,0,10000,0,10000,0,532.258530573952,0,4023.36119016041,0,10000,0,10000,0,10000,0,10000,0,10000,0,624.455614465144,38,0,0,10000,0,10000,0,10000,1,0,7,0,"OSMPH001D3A","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001C0B","Y",0,10000,0,10000,0,10000,0,1839.85262631692,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001D3A","Y",47,"OSMWB0019CB","Y",10000,10000,717.464360747988,144.395371538026,10000,525.556701600288,0,3871.23572738249,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.24118131868132,0.0805796703296703,1.05090659340659,34.8180769230769,42.210989010989,29.3860164835165,24.79,74.03,92.98,0,0,0,0,40.67,92.43
"PH034919014","Caballero","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C8C","Y",0,10000,0,10000,0,10000,0,1196.23416408105,0,1380.71583320183,0,10000,0,10000,0,10000,0,10000,0,10000,0,3086.20417605827,22,0,0,9669.36850267824,0,10000,0,10000,0,23.6256045777312,0,1207.01306084821,"OSMPH001C8C","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ECE","Y",0,10000,0,10000,0,10000,0,319.255541095773,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C8C","Y",23,"OSMWB00191D","Y",10000,10000,670.779812081416,330.888225550971,10000,348.944931771819,0,4860.53629357044,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.24692307692308,0.0805909340659341,1.05082417582418,34.8006593406593,42.2506593406593,29.4153296703297,1.59,62.82,93.9,0,0,0,0,6.31,81.68
"PH034919015","Caimito","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C90","Y",0,10000,0,10000,0,10000,0,1196.23416408105,0,2908.33478854866,0,10000,0,10000,0,10000,0,10000,0,10000,0,3201.72658696138,9,0,0,10000,0,10000,0,10000,0,1150.61607140546,0,1249.79470423866,"OSMPH001C90","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ED2","Y",0,10000,0,10000,0,10000,0,20.7523095235997,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C90","Y",13,"OSMWB001921","Y",10000,10000,1533.31744139611,0,10000,0,0,6141.69060288673,10000,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.24384615384615,0.0805876373626374,1.05063186813187,34.7603021978022,42.2234615384615,29.3973351648352,13.98,100,100,0,0,0,0,55.93,100
"PH034919016","Doña Josefa","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C89","Y",0,1521.59535862775,0,10000,0,10000,0,10000,1,0,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,14,0,1,0,0,10000,0,10000,0,445.582315428892,0,10000,"OSMPH001C89","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001EAF","Y",0,10000,0,10000,0,285.201813451499,0,9715.17755794243,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C89","Y",17,"OSMWB00191A","Y",10000,10000,866.398995076097,3472.98266429987,10000,0,0,10000,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.23343406593407,0.0805986263736264,1.05005494505495,34.7604945054945,42.1412087912088,29.3386538461538,0,0,0,0,0,0,0,0,0
"PH034919017","Imelda Valley","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001B7C","Y",0,10000,0,10000,0,10000,0,1683.50847946242,0,5736.34466967572,0,10000,0,10000,0,10000,0,10000,0,10000,0,4.35863098472419,19,0,0,10000,0,10000,0,10000,2,0,0,1248.30302591439,"OSMPH001B7C","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001DBD","Y",0,10000,0,10000,0,10000,0,4414.27843969035,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001B7C","Y",21,"OSMWB00180D","Y",10000,10000,0,410.464460082763,10000,413.564146619588,187.629910839361,2411.12428801368,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.23046703296703,0.0806524725274725,1.04980769230769,34.7461538461538,42.1645604395604,29.3525824175824,5.76,65.27,84.26,0,0,0,16.21,66.48,84.99
"PH034919018","Langka","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C8D","Y",0,6678.150574409,0,10000,0,10000,0,10000,0,2575.20270611712,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,10,0,0,5388.3115030945,0,10000,0,10000,0,2733.49630606393,0,10000,"OSMPH001C8D","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001ECF","Y",0,10000,0,10000,0,6214.16554303484,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C8D","Y",10,"OSMWB00191E","Y",10000,10000,3267.26938849502,0,10000,0,0,10000,10000,25.6608767123288,23.0910410958904,29.0685753424658,27.4744657534247,4.23524725274725,0.0806266483516484,1.04983516483516,34.7465659340659,42.2148901098901,29.3885164835165,0,0,0,0,0,0,0,0,0
"PH034919020","Santolan","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001D3B","Y",0,10000,0,10000,0,10000,0,2935.15277033692,0,1076.9990932026,0,10000,0,10000,0,10000,0,10000,0,10000,0,5074.37833847649,0,23.6971287559769,0,9860.64997911031,0,10000,0,10000,0,2126.22252709465,0,3124.97350835463,"OSMPH001D3B","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001C0D","Y",0,10000,0,10000,0,10000,0,142.511570402155,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001D3B","Y",0,"OSMWB0019CC","Y",10000,9925.49657372968,200.01879974017,885.823388197122,10000,463.416528617798,0,7389.67723809246,10000,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.23821428571429,0.0805785714285714,1.04986263736264,34.686978021978,42.2404945054945,29.4079120879121,0,77.35,99.31,0,0,0,0,0,91.76
"PH034919021","Popolon Pagas","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001C8A","Y",0,10000,0,10000,0,10000,0,4004.13562147819,0,3929.14804961331,0,10000,0,10000,0,10000,0,10000,0,10000,0,6197.66182139316,6,0,0,10000,0,10000,0,10000,0,4329.01323491203,0,4406.73824478286,"OSMPH001C8A","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001EB0","Y",0,10000,0,10000,0,10000,0,1839.94758580602,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001C8A","Y",6,"OSMWB00191B","Y",10000,5170.63177700954,650.706044746425,0,10000,0,0,5604.21052586727,6169.02623822688,27.2764657534247,23.7367123287671,31.7935342465753,30.0566301369863,4.23379120879121,0.0805879120879121,1.04980769230769,34.6652197802198,42.2099175824176,29.3873626373626,0,1.34,81.97,0,0,0,0,0,21.29
"PH034919022","Bagong Buhay","Palayan City","Nueva Ecija","Region III","2022",2022-01-01,"OSMPA001DCD","Y",0,4827.03930078755,0,10000,0,10000,0,10000,1,0,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,7,0,0,2963.72501031802,0,10000,0,10000,1,0,0,10000,"OSMPH001DCD","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001B8A","Y",0,10000,0,10000,0,3862.34522641851,0,9458.21582484421,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001DCD","Y",9,"OSMWB001A5E","Y",10000,10000,3341.16250098268,5001.87388918322,10000,0,235.211249523147,10000,10000,26.4688493150685,23.414,30.4313424657534,28.7654246575342,4.23148351648352,0.0806266483516484,1.04978021978022,34.6664010989011,42.2221153846154,29.3964835164835,0,0,0,0,0,0,0,0,0
"PH050506001","Bgy. 47 - Arimbay","Legazpi City","Albay","Region V","2022",2022-01-01,"OSMPA001C07","Y",0,3286.91767888805,0,2886.09682040164,0,3054.73521146169,0,10000,0,896.591791397533,0,2965.83129665994,0,4349.18464452062,0,10000,0,10000,0,3409.26691994191,0,3733.20487435408,16,0,0,4394.39094714024,0,720.525391129407,0,10000,0,2111.93655085901,0,10000,"OSMPH001C07","Y",0,10000,0,3719.91068662401,0,4678.19641875523,0,3150.47103731913,0,3645.55264206197,0,707.504243264076,"OSMPS001D35","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,4507.51531781196,0,0,10000,0,10000,0,10000,"OSMPT001C07","Y",16,"OSMWB001898","Y",0,26.4828929058213,0,1716.76837592132,10000,0,0,3438.29119226838,10000,26.9667397260274,24.363698630137,30.0875342465753,30.1171506849315,0.440164835164835,0.0636967032967033,0.401785714285714,33.5368131868132,18.0715934065934,11.8306318681319,96.05,100,100,0,96.2,100,0,0,0
